           0     -40.1938
  0.00664172     -40.2415
   0.0132834     -40.2274
   0.0199252     -40.2441
   0.0265669     -40.2617
   0.0332086     -40.2718
   0.0398503     -40.3444
   0.0464921     -40.0118
   0.0531338     -40.1094
   0.0597755       -40.14
   0.0664172     -40.0586
   0.0730589     -40.0591
   0.0797007     -40.1611
   0.0863424     -40.1599
   0.0929841       -40.36
   0.0996258     -40.3511
    0.106268     -40.4293
    0.112909     -40.4262
    0.119551     -40.3679
    0.126193      -40.322
    0.132834     -40.4147
    0.139476     -40.4408
    0.146118     -40.4019
     0.15276     -40.2673
    0.159401     -40.3529
    0.166043     -40.4005
    0.172685     -40.3746
    0.179327     -40.3053
    0.185968     -40.1563
     0.19261     -40.1076
    0.199252     -39.9647
    0.205893     -40.0183
    0.205893      -39.934
    0.213563     -40.0211
    0.221232      -39.936
    0.228901     -40.1392
     0.23657     -40.4692
    0.244239     -40.5024
    0.251909     -40.4582
    0.259578     -40.4712
    0.267247     -40.4392
    0.274916     -40.4893
    0.282585     -40.4496
    0.290255     -40.4522
    0.297924     -40.5204
    0.305593     -40.2928
    0.313262     -40.2681
    0.320931     -40.4005
    0.328601     -40.4214
     0.33627     -40.3222
    0.343939     -40.2387
    0.351608     -40.4425
    0.359277     -40.2628
    0.366947     -40.1789
    0.374616     -40.0941
    0.382285     -40.2345
    0.389954     -40.0427
    0.397623     -39.8342
    0.405293     -40.0242
    0.412962     -40.0399
    0.420631     -40.0316
      0.4283      -39.848
    0.435969     -39.8107
    0.443639     -39.9692
    0.443639     -39.9692
     0.44635     -39.9626
    0.449062     -39.9556
    0.451773     -39.9483
    0.454484     -39.9406
    0.457196     -39.9325
    0.459907      -39.924
    0.462619     -39.9151
     0.46533     -39.9059
    0.468042     -39.8963
    0.470753     -39.8862
    0.473465     -39.8758
    0.476176     -39.8651
    0.478888     -39.8539
    0.481599     -39.8424
    0.484311     -39.8307
    0.487022     -39.7444
    0.489734     -39.7391
    0.492445     -39.7286
    0.495157     -39.7179
    0.497868      -39.707
     0.50058     -39.6959
    0.503291     -39.6845
    0.506002     -39.6729
    0.508714     -39.6609
    0.511425      -39.763
    0.514137     -39.5934
    0.516848     -39.6318
     0.51956     -39.6222
    0.522271     -39.6122
    0.524983     -39.6019
    0.527694     -39.5912
    0.527694     -39.6281
    0.535829     -39.6547
    0.543963     -39.6796
    0.552097     -39.7027
    0.560232     -39.9404
    0.568366     -39.9651
    0.576501     -39.9878
    0.584635     -40.0083
     0.59277     -39.9994
    0.600904     -40.0168
    0.609038     -40.0317
    0.617173     -40.0837
    0.625307      -40.101
    0.633442     -40.1161
    0.641576     -40.1297
     0.64971     -40.2989
    0.657845     -40.3138
    0.665979     -40.4106
    0.674114     -40.4246
    0.682248      -40.253
    0.690383     -40.3541
    0.698517     -40.3723
    0.706651     -40.3882
    0.714786      -40.402
     0.72292     -40.4135
    0.731055     -40.4229
    0.739189      -40.299
    0.747323     -40.3053
    0.755458     -40.3095
    0.763592     -40.2474
    0.771727     -40.1286
    0.779861     -40.1316

           0     -40.1938
  0.00664172     -40.2415
   0.0132834     -40.2274
   0.0199252     -40.2441
   0.0265669     -40.2617
   0.0332086     -40.2718
   0.0398503     -40.3444
   0.0464921     -40.0118
   0.0531338     -40.1094
   0.0597755       -40.14
   0.0664172     -40.0586
   0.0730589     -40.0591
   0.0797007     -40.1611
   0.0863424     -40.1599
   0.0929841       -40.36
   0.0996258     -40.3511
    0.106268     -40.4293
    0.112909     -40.4262
    0.119551     -40.3679
    0.126193      -40.322
    0.132834     -40.4147
    0.139476     -40.4408
    0.146118     -40.4019
     0.15276     -40.2673
    0.159401     -40.3529
    0.166043     -40.4005
    0.172685     -40.3746
    0.179327     -40.3053
    0.185968     -40.1563
     0.19261     -40.1076
    0.199252     -39.9647
    0.205893     -40.0183
    0.205893      -39.934
    0.213563     -40.0211
    0.221232      -39.936
    0.228901     -40.1392
     0.23657     -40.4692
    0.244239     -40.5024
    0.251909     -40.4582
    0.259578     -40.4712
    0.267247     -40.4392
    0.274916     -40.4893
    0.282585     -40.4496
    0.290255     -40.4522
    0.297924     -40.5204
    0.305593     -40.2928
    0.313262     -40.2681
    0.320931     -40.4005
    0.328601     -40.4214
     0.33627     -40.3222
    0.343939     -40.2387
    0.351608     -40.4425
    0.359277     -40.2628
    0.366947     -40.1789
    0.374616     -40.0941
    0.382285     -40.2345
    0.389954     -40.0427
    0.397623     -39.8342
    0.405293     -40.0242
    0.412962     -40.0399
    0.420631     -40.0316
      0.4283      -39.848
    0.435969     -39.8107
    0.443639     -39.9692
    0.443639     -39.9692
     0.44635     -39.9626
    0.449062     -39.9556
    0.451773     -39.9483
    0.454484     -39.9406
    0.457196     -39.9325
    0.459907      -39.924
    0.462619     -39.9151
     0.46533     -39.9059
    0.468042     -39.8963
    0.470753     -39.8862
    0.473465     -39.8758
    0.476176     -39.8651
    0.478888     -39.8539
    0.481599     -39.8424
    0.484311     -39.8307
    0.487022     -39.7444
    0.489734     -39.7391
    0.492445     -39.7286
    0.495157     -39.7179
    0.497868      -39.707
     0.50058     -39.6959
    0.503291     -39.6845
    0.506002     -39.6729
    0.508714     -39.6609
    0.511425      -39.763
    0.514137     -39.5934
    0.516848     -39.6318
     0.51956     -39.6222
    0.522271     -39.6122
    0.524983     -39.6019
    0.527694     -39.5912
    0.527694     -39.6281
    0.535829     -39.6547
    0.543963     -39.6796
    0.552097     -39.7027
    0.560232     -39.9404
    0.568366     -39.9651
    0.576501     -39.9878
    0.584635     -40.0083
     0.59277     -39.9994
    0.600904     -40.0168
    0.609038     -40.0317
    0.617173     -40.0837
    0.625307      -40.101
    0.633442     -40.1161
    0.641576     -40.1297
     0.64971     -40.2989
    0.657845     -40.3138
    0.665979     -40.4106
    0.674114     -40.4246
    0.682248      -40.253
    0.690383     -40.3541
    0.698517     -40.3723
    0.706651     -40.3882
    0.714786      -40.402
     0.72292     -40.4135
    0.731055     -40.4229
    0.739189      -40.299
    0.747323     -40.3053
    0.755458     -40.3095
