21	24.530000	24.530000	0.000000	0.000000	-44.667900	-44.667900	-11.119500	-11.119500	-10.447500	-10.447500	-9.823900	-9.823900	9.108000	9.108000	12.955500	12.955500	13.226200	13.226200	18.821400	18.821400	19.701700	19.701700	27.110400	27.110400	
22	-44.579200	-44.579200	-10.749000	-10.749000	-9.544800	-9.544800	-7.997600	-7.997600	9.553800	9.553800	13.329200	13.329200	14.362600	14.362600	19.242900	19.242900	19.910400	19.910400	32.179300	32.179300	0.000000	0.000000	-44.789200	-44.789200	
23	-11.483000	-11.483000	-9.939100	-9.939100	9.085500	9.085500	12.142600	12.142600	14.629300	14.629300	18.501300	18.501300	19.446800	19.446800	27.383300	27.383300	0.000000	0.000000	-44.131500	-44.131500	-11.716900	-11.716900	-9.754100	-9.754100	
24	9.983100	9.983100	13.081600	13.081600	13.550600	13.550600	19.766500	19.766500	20.364500	20.364500	32.447900	32.447900	0.000000	0.000000	-44.035400	-44.035400	-11.224800	-11.224800	-9.990900	-9.990900	-9.210800	-9.210800	10.028000	10.028000	
25	13.327400	13.327400	19.127800	19.127800	20.317500	20.317500	33.731300	33.731300	0.000000	0.000000	-42.703900	-42.703900	-10.252300	-10.252300	-7.105700	-7.105700	-5.376200	-5.376200	10.681100	10.681100	12.380800	12.380800	15.400100	15.400100	
26	21.074800	21.074800	35.052800	35.052800	0.000000	0.000000	-43.731200	-43.731200	-9.274000	-9.274000	-8.923700	-8.923700	-6.684500	-6.684500	11.087000	11.087000	11.651300	11.651300	13.589200	13.589200	21.058800	21.058800	29.393300	29.393300	
27	0.000000	0.000000	-44.582500	-44.582500	-11.728200	-11.728200	-10.617800	-10.617800	-9.329800	-9.329800	8.212200	8.212200	12.272500	12.272500	13.166000	13.166000	19.892400	19.892400	21.944600	21.944600	29.896900	29.896900	0.000000	0.000000	
28	-11.574900	-11.574900	-10.493800	-10.493800	-9.502600	-9.502600	6.453800	6.453800	13.198300	13.198300	14.340900	14.340900	20.363900	20.363900	26.537100	26.537100	37.210100	37.210100	0.000000	0.000000	-44.524100	-44.524100	-11.274500	-11.274500	
29	-9.456100	-9.456100	5.904200	5.904200	14.088000	14.088000	15.190500	15.190500	22.721400	22.721400	25.994000	25.994000	28.765400	28.765400	0.000000	0.000000	-44.688700	-44.688700	-12.494800	-12.494800	-11.367400	-11.367400	-8.701600	-8.701600	
30	15.786200	15.786200	17.309900	17.309900	21.636900	21.636900	24.557100	24.557100	30.788000	30.788000	0.000000	0.000000	-44.873800	-44.873800	-12.272700	-12.272700	-11.460600	-11.460600	-10.594700	-10.594700	2.126400	2.126400	16.541600	16.541600	
31	21.981800	21.981800	22.691200	22.691200	27.746400	27.746400	0.000000	0.000000	-44.962600	-44.962600	-12.077500	-12.077500	-11.405800	-11.405800	-10.738000	-10.738000	1.186400	1.186400	18.198800	18.198800	19.796100	19.796100	21.349700	21.349700	
32	25.691400	25.691400	0.000000	0.000000	-44.751200	-44.751200	-10.963700	-10.963700	-10.290200	-10.290200	-9.710700	-9.710700	1.168100	1.168100	19.665300	19.665300	20.716700	20.716700	20.829000	20.829000	24.881500	24.881500	28.031000	28.031000	
33	-44.262200	-44.262200	-9.382400	-9.382400	-9.138100	-9.138100	-7.843000	-7.843000	0.676500	0.676500	21.565100	21.565100	21.675200	21.675200	22.022000	22.022000	27.790500	27.790500	29.388700	29.388700	
